object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
83181153,tess,0.997136517766872,99.71,planet,planet,KP,,2460256.948124,5.1289452,3407.8486864,3.5506895,104.2581018,0.0279229,3683.0,4.72407,0.515263,94.206431,24.595834
150428135,tess,0.9998916180152672,99.99,planet,planet,CP,16.051106,2459303.157062,1.3968229,2768.5212418,2.5869212,327.7656616,2.7275631,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9998916180152672,99.99,planet,planet,CP,37.4236838,2458330.486155,3.3650101,737.5519387,1.3296571,247.1816698,0.8822386,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9998916180152672,99.99,planet,planet,CP,9.977273,2458331.349645,2.2583631,459.8525479,0.9617288,384.055942,5.1416079,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9998916180152672,99.99,planet,planet,CP,27.8096898,2458352.99952,2.9558823,406.8232517,0.9491858,272.8976058,1.3107501,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9993972368093137,99.94,planet,planet,CP,16.051106,2459303.157062,1.3968229,2768.5212418,2.5869212,327.7656616,2.7275631,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9993972368093137,99.94,planet,planet,CP,37.4236838,2458330.486155,3.3650101,737.5519387,1.3296571,247.1816698,0.8822386,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9993972368093137,99.94,planet,planet,CP,9.977273,2458331.349645,2.2583631,459.8525479,0.9617288,384.055942,5.1416079,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9993972368093137,99.94,planet,planet,CP,27.8096898,2458352.99952,2.9558823,406.8232517,0.9491858,272.8976058,1.3107501,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9984620850076055,99.85,planet,planet,CP,16.051106,2459303.157062,1.3968229,2768.5212418,2.5869212,327.7656616,2.7275631,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9984620850076055,99.85,planet,planet,CP,37.4236838,2458330.486155,3.3650101,737.5519387,1.3296571,247.1816698,0.8822386,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9984620850076055,99.85,planet,planet,CP,9.977273,2458331.349645,2.2583631,459.8525479,0.9617288,384.055942,5.1416079,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9984620850076055,99.85,planet,planet,CP,27.8096898,2458352.99952,2.9558823,406.8232517,0.9491858,272.8976058,1.3107501,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9985407238019972,99.85,planet,planet,CP,16.051106,2459303.157062,1.3968229,2768.5212418,2.5869212,327.7656616,2.7275631,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9985407238019972,99.85,planet,planet,CP,37.4236838,2458330.486155,3.3650101,737.5519387,1.3296571,247.1816698,0.8822386,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9985407238019972,99.85,planet,planet,CP,9.977273,2458331.349645,2.2583631,459.8525479,0.9617288,384.055942,5.1416079,3482.0,4.438,0.419457,97.095717,-65.578615
150428135,tess,0.9985407238019972,99.85,planet,planet,CP,27.8096898,2458352.99952,2.9558823,406.8232517,0.9491858,272.8976058,1.3107501,3482.0,4.438,0.419457,97.095717,-65.578615
366119858,tess,0.9964631493457156,99.65,planet,planet,CP,48.2590904,2460328.380324,6.299,6743.0,7.87933,534.0,13.5351,5936.0,4.61,0.85,273.788901,50.862739
260004324,tess,0.9995162625243312,99.95,planet,planet,CP,3.8143009,2458327.416979,1.3793952,457.7909152,1.1147163,577.9658451,26.3711883,3625.0,4.7833,0.504068,91.089986,-55.311538
201175570,tess,0.9980110707339841,99.8,planet,planet,CP,9.6994666,2460160.362835,15.7960068,512.9617961,9.5295926,882.3689413,143.2589795,4696.0,4.438,4.2105899,357.802172,-50.869862
167227214,tess,0.9994836466960318,99.95,planet,planet,KP,3.1290476,2460482.92975,3.409295,13426.2063185,16.9082331,1452.6077207,1052.2389998,5585.0,4.11064,1.4505399,274.37327,-3.381059
110178537,tess,0.998523861586335,99.85,planet,planet,KP,2.993282,2460481.443181,2.5766956,14780.3009546,21.7455581,1681.7927473,1890.6489714,6343.0,4.13783,1.58601,280.6873,5.937659
325670253,tess,0.9967729559602619,99.68,planet,planet,KP,3.3777419,2460480.135888,2.8147435,17290.4349881,13.6239337,1118.889104,370.3984667,5080.0,4.33326,1.0408,269.57207,5.761371
317520667,tess,0.9981190343873175,99.81,planet,planet,KP,2.4651801,2460480.429067,3.5668145,11993.572763,17.0861139,1843.0045682,2726.6327607,6848.0,4.25,1.51554,274.743418,10.597197
104866616,tess,0.9979359474015009,99.79,planet,planet,KP,4.4626647,2460481.357046,3.0802705,7983.8270519,13.3934403,1561.6219471,1405.4798304,7587.0,4.39508,1.3951401,270.444183,-2.97098
244089109,tess,0.9995602709045043,99.96,planet,planet,KP,2.1376682,2460532.279247,1.879,8819.0,15.7532,1337.0,531.159,5806.0,4.05,1.6,304.538843,-1.076003
405010127,tess,0.9967719219075938,99.68,planet,planet,KP,13.2341261,2460509.503679,2.3705157,18389.5092472,7.3853255,510.9593066,16.1089138,5025.0,4.88331,0.548929,291.063681,0.746014
139158696,tess,0.998478484708035,99.85,planet,planet,KP,15.3573522,2460509.909088,3.5894467,21072.3970721,13.3280613,668.6491835,47.2404772,5462.0,4.49258,0.915391,295.287232,41.222003
137685450,tess,0.9972383893642539,99.72,planet,planet,KP,,2460517.615013,20.5949466,4156.2818203,8.964682,915.0643564,165.7019266,6181.58,4.23853,1.36797,292.627494,37.860165
150151262,tess,0.9983839528388609,99.84,planet,planet,CP,9.531366,2460139.317299,1.673,916.0,2.24794,584.0,19.4095,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9983839528388609,99.84,planet,planet,CP,51.6991421,2460083.780694,4.371,1339.0,2.45531,357.0,2.70562,4504.0,4.58833,0.72,92.936106,-65.825839
150151262,tess,0.9983839528388609,99.84,planet,non-planet,FA,53.746482,2458417.120619,5.592988,1557.541816,3.263156,345.2617451,3.3582641,4504.0,4.58833,0.842645,92.936106,-65.825839
