object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,rp,teq,insolation,eccentricity,sma,sy_snum,sy_pnum,stellar_teff,stellar_logg,stellar_radius,stellar_mass,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
EPIC 201512465.01,k2,5.010380970234492e-07,0.0,non-planet,candidate,CANDIDATE,2.333123,2.95,,,,,1.0,0.0,,,0.224,,173.5625041,0.7138555,166.356,18.96,13.362,17.4548
EPIC 201512465.01,k2,4.881997394004339e-08,0.0,non-planet,candidate,CANDIDATE,2.3330982,5.48,,,,,1.0,0.0,3726.0,,0.5,,173.5625041,0.7138555,166.356,18.96,13.362,17.4548
EPIC 201512465.01,k2,4.881997394004339e-08,0.0,non-planet,candidate,CANDIDATE,2.33293,3.2,,,,,1.0,0.0,3508.0,5.062,0.224,,173.5625041,0.7138555,166.356,18.96,13.362,17.4548
EPIC 201512465.01,k2,4.881997394004339e-08,0.0,non-planet,candidate,CANDIDATE,2.333123,2.95,,,,,1.0,0.0,,,0.224,,173.5625041,0.7138555,166.356,18.96,13.362,17.4548
EPIC 201515470.01,k2,1.5220828259402145e-07,0.0,non-planet,candidate,CANDIDATE,20.2073,2.12,,,,,1.0,0.0,,,0.7624,,171.2596557,0.7613692,345.0,14.148,11.718,13.8304
EPIC 201516974.01,k2,4.11941293864557e-08,0.0,non-planet,candidate,CANDIDATE,36.7099,,,,,,1.0,0.0,5069.12,,5.33871,,174.3144865,0.782986,792.41,11.496,9.270001,11.2468
EPIC 201516974.01,k2,4.11941293864557e-08,0.0,non-planet,candidate,CANDIDATE,36.762337,3.44,,,,,1.0,0.0,4932.0,,0.75,,174.3144865,0.782986,792.41,11.496,9.270001,11.2468
EPIC 201516974.01,k2,6.492201586949241e-07,0.0,non-planet,candidate,CANDIDATE,36.7099,,,,,,1.0,0.0,5069.12,,5.33871,,174.3144865,0.782986,792.41,11.496,9.270001,11.2468
EPIC 201516974.01,k2,6.492201586949241e-07,0.0,non-planet,candidate,CANDIDATE,36.762337,3.44,,,,,1.0,0.0,4932.0,,0.75,,174.3144865,0.782986,792.41,11.496,9.270001,11.2468
EPIC 201521212.01,k2,8.688852093168382e-08,0.0,non-planet,candidate,CANDIDATE,19.565799,6.412,,,,,1.0,0.0,4486.0,4.652,0.854,1.193,163.715838,0.848677,,,15.223,
EPIC 201528215.01,k2,1.0285262661329534e-07,0.0,non-planet,candidate,CANDIDATE,6.39916,1.48,,,,,1.0,0.0,,,0.7006,,172.804304,0.9586366,333.838,13.978,11.711,13.4754
EPIC 201528215.01,k2,1.0285262661329534e-07,0.0,non-planet,candidate,CANDIDATE,6.3991398,1.85,,,,,1.0,0.0,5210.0,,0.8,,172.804304,0.9586366,333.838,13.978,11.711,13.4754
EPIC 201528215.01,k2,2.265642867212806e-06,0.0,non-planet,candidate,CANDIDATE,6.39916,1.48,,,,,1.0,0.0,,,0.7006,,172.804304,0.9586366,333.838,13.978,11.711,13.4754
EPIC 201528215.01,k2,2.265642867212806e-06,0.0,non-planet,candidate,CANDIDATE,6.3991398,1.85,,,,,1.0,0.0,5210.0,,0.8,,172.804304,0.9586366,333.838,13.978,11.711,13.4754
EPIC 201534540.01,k2,6.759395279644788e-08,0.0,non-planet,candidate,CANDIDATE,2.72273204,,,,,,1.0,0.0,8002.0,3.81097,2.85976,1.93,171.6509741,1.055162,262.833,8.162,7.488,8.18417
EPIC 201541160.01,k2,1.6289043173845206e-07,0.0,non-planet,candidate,CANDIDATE,15.695142,2.028,,,,,1.0,0.0,4270.0,4.719,0.625,0.743,163.0590829,1.1547858,197.438,14.263,11.226,13.7783
EPIC 201543531.01,k2,1.3760582522141502e-07,0.0,non-planet,candidate,CANDIDATE,2.48038,1.44,,,,,1.0,0.0,,,1.27,,172.8169888,1.1908377,415.742,12.158,10.708,11.9456
EPIC 201546136.01,k2,2.660447368477414e-06,0.0,non-planet,candidate,CANDIDATE,1.9668579,1.51,,,,,1.0,0.0,5063.0,,0.77,,169.1468835,1.2284084,410.984,14.384,11.951,13.8303
EPIC 201546136.01,k2,2.660447368477414e-06,0.0,non-planet,candidate,CANDIDATE,1.96712,1.73,,,,,1.0,0.0,,,0.826,,169.1468835,1.2284084,410.984,14.384,11.951,13.8303
EPIC 201546136.01,k2,9.980928482907694e-08,0.0,non-planet,candidate,CANDIDATE,1.9668579,1.51,,,,,1.0,0.0,5063.0,,0.77,,169.1468835,1.2284084,410.984,14.384,11.951,13.8303
EPIC 201546136.01,k2,9.980928482907694e-08,0.0,non-planet,candidate,CANDIDATE,1.96712,1.73,,,,,1.0,0.0,,,0.826,,169.1468835,1.2284084,410.984,14.384,11.951,13.8303
EPIC 201555883.01,k2,1.1501877586806451e-07,0.0,non-planet,non-planet,FALSE POSITIVE,,,,,,,1.0,0.0,4419.0,,0.52,,176.0758509,1.3759629,527.641,15.484,12.431,15.0199
EPIC 201556134.01,k2,1.034705515578011e-07,0.0,non-planet,candidate,CANDIDATE,12.726743,1.91,,,,,1.0,0.0,4767.0,,0.73,,177.9249905,1.3796544,393.612,14.882,12.201,14.3001
EPIC 201561956.01,k2,8.72489584252341e-08,0.0,non-planet,candidate,CANDIDATE,13.2359,2.09,,,,,1.0,0.0,,,0.924,,177.2334424,1.4654037,690.858,14.377,12.658,14.0478
EPIC 201563164.01,k2,6.978262295456652e-08,0.0,non-planet,candidate,CANDIDATE,0.18746328,217.0,,,,,1.0,0.0,46696.0,,17.27,,177.1399358,1.483155,141.166,17.1899,,17.1671
EPIC 201565013.01,k2,1.0042394129163436e-06,0.0,non-planet,candidate,CANDIDATE,8.6382631,8.53,,,,,1.0,0.0,3720.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.0042394129163436e-06,0.0,non-planet,candidate,CANDIDATE,8.63829,6.81,,,,,1.0,0.0,3960.0,4.844,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.0042394129163436e-06,0.0,non-planet,candidate,CANDIDATE,8.6381,15.99,536.0,,,,1.0,0.0,3987.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.0042394129163436e-06,0.0,non-planet,candidate,CANDIDATE,8.63795,15.1,,,,,1.0,0.0,,,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,9.004253178942479e-07,0.0,non-planet,candidate,CANDIDATE,8.6382631,8.53,,,,,1.0,0.0,3720.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,9.004253178942479e-07,0.0,non-planet,candidate,CANDIDATE,8.63829,6.81,,,,,1.0,0.0,3960.0,4.844,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,9.004253178942479e-07,0.0,non-planet,candidate,CANDIDATE,8.6381,15.99,536.0,,,,1.0,0.0,3987.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,9.004253178942479e-07,0.0,non-planet,candidate,CANDIDATE,8.63795,15.1,,,,,1.0,0.0,,,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.087334959484276e-06,0.0,non-planet,candidate,CANDIDATE,8.6382631,8.53,,,,,1.0,0.0,3720.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.087334959484276e-06,0.0,non-planet,candidate,CANDIDATE,8.63829,6.81,,,,,1.0,0.0,3960.0,4.844,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.087334959484276e-06,0.0,non-planet,candidate,CANDIDATE,8.6381,15.99,536.0,,,,1.0,0.0,3987.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,1.087334959484276e-06,0.0,non-planet,candidate,CANDIDATE,8.63795,15.1,,,,,1.0,0.0,,,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,5.580379418453341e-08,0.0,non-planet,candidate,CANDIDATE,8.6382631,8.53,,,,,1.0,0.0,3720.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,5.580379418453341e-08,0.0,non-planet,candidate,CANDIDATE,8.63829,6.81,,,,,1.0,0.0,3960.0,4.844,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,5.580379418453341e-08,0.0,non-planet,candidate,CANDIDATE,8.6381,15.99,536.0,,,,1.0,0.0,3987.0,,0.5,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201565013.01,k2,5.580379418453341e-08,0.0,non-planet,candidate,CANDIDATE,8.63795,15.1,,,,,1.0,0.0,,,0.438,,176.9920988,1.5102769,1338.23,17.4584,14.084,16.8969
EPIC 201569483.01,k2,3.167029317491865e-08,0.0,non-planet,non-planet,FALSE POSITIVE,5.7968861,24.2,,,,,1.0,0.0,4721.0,,0.72,,167.1711994,1.5774487,233.55,12.329,9.883,11.7062
EPIC 201569483.01,k2,3.167029317491865e-08,0.0,non-planet,non-planet,FALSE POSITIVE,5.79687,27.81,930.0,,,,1.0,0.0,5192.0,,0.79,,167.1711994,1.5774487,233.55,12.329,9.883,11.7062
EPIC 201569483.01,k2,1.077763826457698e-06,0.0,non-planet,non-planet,FALSE POSITIVE,5.7968861,24.2,,,,,1.0,0.0,4721.0,,0.72,,167.1711994,1.5774487,233.55,12.329,9.883,11.7062
EPIC 201569483.01,k2,1.077763826457698e-06,0.0,non-planet,non-planet,FALSE POSITIVE,5.79687,27.81,930.0,,,,1.0,0.0,5192.0,,0.79,,167.1711994,1.5774487,233.55,12.329,9.883,11.7062
EPIC 201577017.01,k2,7.139420104873355e-08,0.0,non-planet,candidate,CANDIDATE,0.4775252,20.1,,,,,1.0,0.0,,,0.522,,174.6740618,1.690222,,15.528,12.139,14.9507
EPIC 201577112.01,k2,5.564521398983962e-07,0.0,non-planet,candidate,CANDIDATE,22.197992,5.34,,,,,1.0,0.0,3508.0,,0.4,,177.7087476,1.6919004,199.162,18.1,12.995,16.6412
EPIC 201577112.01,k2,5.564521398983962e-07,0.0,non-planet,candidate,CANDIDATE,44.394,4.07,,,,,1.0,0.0,,,0.318,,177.7087476,1.6919004,199.162,18.1,12.995,16.6412
EPIC 201577112.01,k2,8.454805934139339e-08,0.0,non-planet,candidate,CANDIDATE,22.197992,5.34,,,,,1.0,0.0,3508.0,,0.4,,177.7087476,1.6919004,199.162,18.1,12.995,16.6412
EPIC 201577112.01,k2,8.454805934139339e-08,0.0,non-planet,candidate,CANDIDATE,44.394,4.07,,,,,1.0,0.0,,,0.318,,177.7087476,1.6919004,199.162,18.1,12.995,16.6412
EPIC 201588420.01,k2,2.8245516429394057e-08,0.0,non-planet,candidate,CANDIDATE,3.29163,1.17,,,,,1.0,0.0,,,0.567,,170.9344032,1.8638671,219.562,13.733,11.122,13.3201
EPIC 201588420.01,k2,2.8245516429394057e-08,0.0,non-planet,candidate,CANDIDATE,3.2908998,1.57,,,,,1.0,0.0,4671.0,,0.72,,170.9344032,1.8638671,219.562,13.733,11.122,13.3201
EPIC 201588420.01,k2,3.2304587244110763e-07,0.0,non-planet,candidate,CANDIDATE,3.29163,1.17,,,,,1.0,0.0,,,0.567,,170.9344032,1.8638671,219.562,13.733,11.122,13.3201
EPIC 201588420.01,k2,3.2304587244110763e-07,0.0,non-planet,candidate,CANDIDATE,3.2908998,1.57,,,,,1.0,0.0,4671.0,,0.72,,170.9344032,1.8638671,219.562,13.733,11.122,13.3201
EPIC 201596733.01,k2,4.3858192987884885e-06,0.0,non-planet,candidate,CANDIDATE,2.8964139,2.45,,,,,1.0,0.0,3547.0,,0.42,,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,4.3858192987884885e-06,0.0,non-planet,candidate,CANDIDATE,2.89607106,,,,,,1.0,0.0,3565.0,4.71635,0.524138,0.521398,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,4.3858192987884885e-06,0.0,non-planet,candidate,CANDIDATE,2.896528,1.45,,,,,1.0,0.0,,,0.242,,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,3.3650606208721865e-06,0.0,non-planet,candidate,CANDIDATE,2.8964139,2.45,,,,,1.0,0.0,3547.0,,0.42,,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,3.3650606208721865e-06,0.0,non-planet,candidate,CANDIDATE,2.89607106,,,,,,1.0,0.0,3565.0,4.71635,0.524138,0.521398,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,3.3650606208721865e-06,0.0,non-planet,candidate,CANDIDATE,2.896528,1.45,,,,,1.0,0.0,,,0.242,,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,1.3673090025628895e-07,0.0,non-planet,candidate,CANDIDATE,2.8964139,2.45,,,,,1.0,0.0,3547.0,,0.42,,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,1.3673090025628895e-07,0.0,non-planet,candidate,CANDIDATE,2.89607106,,,,,,1.0,0.0,3565.0,4.71635,0.524138,0.521398,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201596733.01,k2,1.3673090025628895e-07,0.0,non-planet,candidate,CANDIDATE,2.896528,1.45,,,,,1.0,0.0,,,0.242,,170.6789065,1.993208,113.012,15.346,10.763,14.2008
EPIC 201606542.01,k2,9.524732945722395e-07,0.0,non-planet,candidate,CANDIDATE,0.44433632,1.01,,,,,1.0,0.0,5208.0,,0.8,,170.3118083,2.1443791,254.555,12.183,10.191,11.9479
EPIC 201606542.01,k2,9.524732945722395e-07,0.0,non-planet,candidate,CANDIDATE,0.444372,1.22,,,,,1.0,0.0,5540.0,4.81,0.82,,170.3118083,2.1443791,254.555,12.183,10.191,11.9479
EPIC 201606542.01,k2,5.03393775596211e-08,0.0,non-planet,candidate,CANDIDATE,0.44433632,1.01,,,,,1.0,0.0,5208.0,,0.8,,170.3118083,2.1443791,254.555,12.183,10.191,11.9479
EPIC 201606542.01,k2,5.03393775596211e-08,0.0,non-planet,candidate,CANDIDATE,0.444372,1.22,,,,,1.0,0.0,5540.0,4.81,0.82,,170.3118083,2.1443791,254.555,12.183,10.191,11.9479
EPIC 201617985.01,k2,1.5617821072587673e-06,0.0,non-planet,candidate,CANDIDATE,7.28161,1.78,518.0,,,,1.0,0.0,3742.0,,0.49,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.5617821072587673e-06,0.0,non-planet,candidate,CANDIDATE,7.28116,1.79,,,,,1.0,0.0,3726.0,4.70134,0.541438,0.537488,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.5617821072587673e-06,0.0,non-planet,candidate,CANDIDATE,7.28076,2.6,,,,,1.0,0.0,,,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.5617821072587673e-06,0.0,non-planet,candidate,CANDIDATE,7.28138,17.0,,,,,1.0,0.0,3784.0,4.883,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.5617821072587673e-06,0.0,non-planet,candidate,CANDIDATE,7.28131,1.9,,,,,1.0,0.0,3748.0,,0.51,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.0570150087480552e-06,0.0,non-planet,candidate,CANDIDATE,7.28161,1.78,518.0,,,,1.0,0.0,3742.0,,0.49,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.0570150087480552e-06,0.0,non-planet,candidate,CANDIDATE,7.28116,1.79,,,,,1.0,0.0,3726.0,4.70134,0.541438,0.537488,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.0570150087480552e-06,0.0,non-planet,candidate,CANDIDATE,7.28076,2.6,,,,,1.0,0.0,,,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.0570150087480552e-06,0.0,non-planet,candidate,CANDIDATE,7.28138,17.0,,,,,1.0,0.0,3784.0,4.883,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.0570150087480552e-06,0.0,non-planet,candidate,CANDIDATE,7.28131,1.9,,,,,1.0,0.0,3748.0,,0.51,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,5.4093616797704175e-08,0.0,non-planet,candidate,CANDIDATE,7.28161,1.78,518.0,,,,1.0,0.0,3742.0,,0.49,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,5.4093616797704175e-08,0.0,non-planet,candidate,CANDIDATE,7.28116,1.79,,,,,1.0,0.0,3726.0,4.70134,0.541438,0.537488,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,5.4093616797704175e-08,0.0,non-planet,candidate,CANDIDATE,7.28076,2.6,,,,,1.0,0.0,,,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,5.4093616797704175e-08,0.0,non-planet,candidate,CANDIDATE,7.28138,17.0,,,,,1.0,0.0,3784.0,4.883,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,5.4093616797704175e-08,0.0,non-planet,candidate,CANDIDATE,7.28131,1.9,,,,,1.0,0.0,3748.0,,0.51,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.0969188477879462e-06,0.0,non-planet,candidate,CANDIDATE,7.28161,1.78,518.0,,,,1.0,0.0,3742.0,,0.49,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.0969188477879462e-06,0.0,non-planet,candidate,CANDIDATE,7.28116,1.79,,,,,1.0,0.0,3726.0,4.70134,0.541438,0.537488,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.0969188477879462e-06,0.0,non-planet,candidate,CANDIDATE,7.28076,2.6,,,,,1.0,0.0,,,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.0969188477879462e-06,0.0,non-planet,candidate,CANDIDATE,7.28138,17.0,,,,,1.0,0.0,3784.0,4.883,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,1.0969188477879462e-06,0.0,non-planet,candidate,CANDIDATE,7.28131,1.9,,,,,1.0,0.0,3748.0,,0.51,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.206097434275674e-06,0.0,non-planet,candidate,CANDIDATE,7.28161,1.78,518.0,,,,1.0,0.0,3742.0,,0.49,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.206097434275674e-06,0.0,non-planet,candidate,CANDIDATE,7.28116,1.79,,,,,1.0,0.0,3726.0,4.70134,0.541438,0.537488,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.206097434275674e-06,0.0,non-planet,candidate,CANDIDATE,7.28076,2.6,,,,,1.0,0.0,,,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.206097434275674e-06,0.0,non-planet,candidate,CANDIDATE,7.28138,17.0,,,,,1.0,0.0,3784.0,4.883,0.399,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201617985.01,k2,2.206097434275674e-06,0.0,non-planet,candidate,CANDIDATE,7.28131,1.9,,,,,1.0,0.0,3748.0,,0.51,,179.4915118,2.321497,126.182,14.796,10.9,14.0514
EPIC 201619647.01,k2,4.5111640569433473e-07,0.0,non-planet,candidate,CANDIDATE,4.58328,2.21,,,,,1.0,0.0,,,0.545,,167.4476762,2.3473081,203.223,15.375,11.587,14.635
EPIC 201619647.02,k2,3.576447076688135e-07,0.0,non-planet,candidate,CANDIDATE,1.65336,1.51,,,,,1.0,0.0,,,0.545,,167.4476762,2.3473081,203.223,15.375,11.587,14.635
EPIC 201626686.01,k2,1.3726151381555145e-06,0.0,non-planet,candidate,CANDIDATE,5.28081,10.9,,,,,1.0,0.0,6227.0,3.676,3.01,,169.4469645,2.4560803,649.935,11.083,10.23,11.4346
EPIC 201626686.01,k2,1.3726151381555145e-06,0.0,non-planet,candidate,CANDIDATE,5.28130579,,,,,,1.0,0.0,6161.41,3.65337,2.66957,1.17,169.4469645,2.4560803,649.935,11.083,10.23,11.4346
EPIC 201626686.01,k2,6.325717746923745e-08,0.0,non-planet,candidate,CANDIDATE,5.28081,10.9,,,,,1.0,0.0,6227.0,3.676,3.01,,169.4469645,2.4560803,649.935,11.083,10.23,11.4346
EPIC 201626686.01,k2,6.325717746923745e-08,0.0,non-planet,candidate,CANDIDATE,5.28130579,,,,,,1.0,0.0,6161.41,3.65337,2.66957,1.17,169.4469645,2.4560803,649.935,11.083,10.23,11.4346
EPIC 201631267.01,k2,5.538619357283843e-08,0.0,non-planet,candidate,CANDIDATE,440.0,16.3,,,,,1.0,0.0,4600.0,,0.85,,173.6964045,2.5270664,1217.96,12.986,10.734,12.771
EPIC 201635132.01,k2,7.292802020671824e-08,0.0,non-planet,candidate,CANDIDATE,30.0,22.8,,,,,1.0,0.0,3400.0,,0.89,,170.1327528,2.58692,229.954,15.84,12.111,15.0949
EPIC 201635132.02,k2,1.218889445892769e-07,0.0,non-planet,candidate,CANDIDATE,,24.9,,,,,1.0,0.0,,,0.6009,,170.1327528,2.58692,229.954,15.84,12.111,15.0949
EPIC 201639576.01,k2,1.2495692306127226e-07,0.0,non-planet,candidate,CANDIDATE,7.655533,2.328,,,,,1.0,0.0,5114.0,4.687,0.751,1.004,166.0603718,2.6557881,495.707,14.699,12.55,14.4478
EPIC 201649426.01,k2,3.232912686875405e-08,0.0,non-planet,non-planet,FALSE POSITIVE,27.770388,25.1,,,,,1.0,0.0,4598.0,,0.71,,177.2343917,2.8075643,252.383,13.595,10.941,13.2049
EPIC 201649426.01,k2,3.232912686875405e-08,0.0,non-planet,non-planet,FALSE POSITIVE,27.77045,32.79,441.0,,,,1.0,0.0,5086.0,,8.15,,177.2343917,2.8075643,252.383,13.595,10.941,13.2049
EPIC 201649426.01,k2,8.19871240299431e-07,0.0,non-planet,non-planet,FALSE POSITIVE,27.770388,25.1,,,,,1.0,0.0,4598.0,,0.71,,177.2343917,2.8075643,252.383,13.595,10.941,13.2049
EPIC 201649426.01,k2,8.19871240299431e-07,0.0,non-planet,non-planet,FALSE POSITIVE,27.77045,32.79,441.0,,,,1.0,0.0,5086.0,,8.15,,177.2343917,2.8075643,252.383,13.595,10.941,13.2049
EPIC 201650711.01,k2,1.3337273290219993e-07,0.0,non-planet,candidate,CANDIDATE,0.259669,0.77,,,,,1.0,0.0,4340.0,4.25,0.69,,172.0443891,2.8267296,,12.92,9.309,
EPIC 201650711.01,k2,1.3337273290219993e-07,0.0,non-planet,candidate,CANDIDATE,0.25967056,0.742,,,,,1.0,0.0,3982.0,,0.59,,172.0443891,2.8267296,,12.92,9.309,
EPIC 201650711.01,k2,1.7579999308583405e-06,0.0,non-planet,candidate,CANDIDATE,0.259669,0.77,,,,,1.0,0.0,4340.0,4.25,0.69,,172.0443891,2.8267296,,12.92,9.309,
EPIC 201650711.01,k2,1.7579999308583405e-06,0.0,non-planet,candidate,CANDIDATE,0.25967056,0.742,,,,,1.0,0.0,3982.0,,0.59,,172.0443891,2.8267296,,12.92,9.309,
EPIC 201650711.02,k2,2.1568849383898334e-07,0.0,non-planet,candidate,CANDIDATE,5.54583,0.441,,,,,1.0,0.0,,,0.34,,172.0443891,2.8267296,,12.92,9.309,
EPIC 201654498.01,k2,1.265444040970541e-07,0.0,non-planet,candidate,CANDIDATE,18.4502,2.52,,,,,1.0,0.0,,,0.717,,171.517647,2.8867875,340.433,15.23,12.04,14.6214
EPIC 201663879.02,k2,1.1326300620869037e-05,0.0,non-planet,candidate,CANDIDATE,35.621,1.89,420.0,,,0.3501,1.0,1.0,5440.0,4.512,0.898,0.954,166.8010058,3.0399357,209.071,12.213,10.223,11.9397
EPIC 201666578.01,k2,1.1879252947675315e-07,0.0,non-planet,candidate,CANDIDATE,4.1333,1.2,,,,,1.0,0.0,,,0.312,,177.1019945,3.0853526,114.675,16.248,11.912,15.3174
EPIC 201683540.01,k2,6.916211082273071e-08,0.0,non-planet,candidate,CANDIDATE,1.9611469,5.93,,,,,1.0,0.0,4166.0,,0.64,,169.21486,3.3638919,592.204,15.355,12.347,14.9824
EPIC 201683540.01,k2,6.916211082273071e-08,0.0,non-planet,candidate,CANDIDATE,1.96133691104,15.86577929,1225.69,533.383,,,1.0,0.0,4427.0,4.22028,1.06738,,169.21486,3.3638919,592.204,15.355,12.347,14.9824
EPIC 201683540.01,k2,1.2019632335835776e-06,0.0,non-planet,candidate,CANDIDATE,1.9611469,5.93,,,,,1.0,0.0,4166.0,,0.64,,169.21486,3.3638919,592.204,15.355,12.347,14.9824
EPIC 201683540.01,k2,1.2019632335835776e-06,0.0,non-planet,candidate,CANDIDATE,1.96133691104,15.86577929,1225.69,533.383,,,1.0,0.0,4427.0,4.22028,1.06738,,169.21486,3.3638919,592.204,15.355,12.347,14.9824
EPIC 201702477.01,k2,1.170420885492754e-07,0.0,non-planet,candidate,CANDIDATE,40.7302,7.8,,,,,1.0,0.0,5840.0,4.44,0.98,,175.2407614,3.6815406,835.716,14.647,12.766,14.391
EPIC 201702477.01,k2,1.170420885492754e-07,0.0,non-planet,candidate,CANDIDATE,40.7362,7.28,529.0,,,,1.0,0.0,5618.0,,0.85,,175.2407614,3.6815406,835.716,14.647,12.766,14.391
EPIC 201702477.01,k2,2.4575746521223848e-06,0.0,non-planet,candidate,CANDIDATE,40.7302,7.8,,,,,1.0,0.0,5840.0,4.44,0.98,,175.2407614,3.6815406,835.716,14.647,12.766,14.391
EPIC 201702477.01,k2,2.4575746521223848e-06,0.0,non-planet,candidate,CANDIDATE,40.7362,7.28,529.0,,,,1.0,0.0,5618.0,,0.85,,175.2407614,3.6815406,835.716,14.647,12.766,14.391
EPIC 201705526.01,k2,1.2820001052929824e-07,0.0,non-planet,candidate,CANDIDATE,18.10220826,,,,,,1.0,0.0,6141.1,3.88145,2.04778,1.164,172.3857482,3.7319788,235.679,9.9,8.491,9.76589
EPIC 201717159.01,k2,1.016903944580157e-07,0.0,non-planet,candidate,CANDIDATE,0.60408352,2.26,,,,,1.0,0.0,4331.0,,0.67,,178.4363057,3.9322038,370.696,16.736,12.967,15.9321
EPIC 201717274.01,k2,4.4664294973935106e-07,0.0,non-planet,candidate,CANDIDATE,3.52743,1.11,,,,,1.0,0.0,3624.0,5.014,0.257,,173.8276491,3.9340165,124.872,16.63,12.153,15.6549
EPIC 201717274.01,k2,4.4664294973935106e-07,0.0,non-planet,candidate,CANDIDATE,3.52725,1.21,,,,,1.0,0.0,,,0.257,,173.8276491,3.9340165,124.872,16.63,12.153,15.6549
EPIC 201717274.01,k2,4.4664294973935106e-07,0.0,non-planet,candidate,CANDIDATE,3.52674,1.32,,,,,1.0,0.0,3413.0,4.87298,0.350987,0.335348,173.8276491,3.9340165,124.872,16.63,12.153,15.6549
EPIC 201717274.01,k2,4.4664294973935106e-07,0.0,non-planet,candidate,CANDIDATE,3.5269024,2.98,,,,,1.0,0.0,4332.0,,0.67,,173.8276491,3.9340165,124.872,16.63,12.153,15.6549
